year,month,day,hour,min,sec,lat,,latM,latMd,long,,longM,longMd,depth,mag
2009,3,22,16,27,1280,60,N,29,43,152,W,46,22,409,3
2009,3,22,16,27,2294,60,N,28,91,152,W,45,82,28,7
2009,3,22,16,27,4731,60,N,29,4,152,W,46,37,0,-5
2009,3,22,16,28,699,60,N,29,61,152,W,46,94,261,-1
2009,3,22,16,28,2956,60,N,29,43,152,W,45,71,68,4
2009,3,22,16,31,4439,60,N,28,73,152,W,45,90,87,6
2009,3,22,16,32,3915,60,N,30,17,152,W,46,45,0,3
2009,3,22,16,33,952,60,N,29,41,152,W,45,93,0,4
2009,3,22,16,33,3565,60,N,29,93,152,W,45,99,68,2
2009,3,22,16,34,5272,60,N,29,7,152,W,46,4,0,4
2009,3,22,16,35,295,60,N,29,17,152,W,45,81,197,5
2009,3,22,16,36,3583,60,N,30,23,152,W,46,1,40,3
2009,3,22,16,37,380,60,N,29,99,152,W,44,70,261,2
2009,3,22,16,37,2758,60,N,28,76,152,W,45,80,68,3
2009,3,22,16,38,154,60,N,28,59,152,W,45,95,117,-3
2009,3,22,16,38,4755,60,N,28,61,152,W,45,71,249,7
2009,3,22,16,40,36,60,N,29,32,152,W,46,15,0,2
2009,3,22,16,40,952,60,N,29,90,152,W,44,82,292,9
2009,3,22,16,41,3242,60,N,29,7,152,W,45,72,41,5
2009,3,22,16,42,4581,60,N,29,65,152,W,47,29,32,-5
2009,3,22,16,42,5120,60,N,29,89,152,W,45,63,261,5
2009,3,22,16,43,1604,60,N,30,37,152,W,46,83,51,6
2009,3,22,16,43,4233,60,N,30,32,152,W,46,20,0,-2
2009,3,22,16,44,818,60,N,28,64,152,W,45,75,148,4
2009,3,22,16,48,1091,60,N,28,98,152,W,45,87,24,2
2009,3,22,16,49,5016,60,N,29,4,152,W,45,99,50,5
2009,3,22,16,50,2225,60,N,27,94,152,W,46,99,238,12
2009,3,22,16,50,5726,60,N,28,34,152,W,46,44,660,9
2009,3,22,16,51,1048,60,N,29,30,152,W,46,5,25,2
2009,3,22,16,52,3705,60,N,28,43,152,W,46,48,147,-2
2009,3,22,16,52,5292,60,N,29,35,152,W,46,1,0,3
2009,3,22,16,54,9,60,N,29,10,152,W,46,73,0,4
2009,3,22,16,55,3049,60,N,28,96,152,W,45,77,61,6
2009,3,22,16,55,5924,60,N,29,63,152,W,45,59,66,0
2009,3,22,16,56,3544,60,N,29,63,152,W,46,73,0,-6
2009,3,22,16,56,5348,60,N,28,3,152,W,45,79,0,4
2009,3,22,16,59,55,60,N,29,28,152,W,45,79,0,0
2009,3,22,16,59,4021,60,N,29,44,152,W,46,19,646,10
2009,3,22,17,0,1529,60,N,28,83,152,W,45,87,56,5
2009,3,22,17,1,1834,60,N,28,60,152,W,46,41,321,2
2009,3,22,17,1,3811,60,N,29,3,152,W,45,96,38,4
2009,3,22,17,3,2295,60,N,28,94,152,W,45,75,98,6
2009,3,22,17,4,5529,60,N,28,80,152,W,45,89,68,4
2009,3,22,17,5,2883,60,N,30,67,152,W,44,75,0,5
2009,3,22,17,6,1673,60,N,28,92,152,W,45,86,16,1
2009,3,22,17,8,2974,60,N,29,12,152,W,46,71,103,5
2009,3,22,17,8,4535,60,N,28,96,152,W,45,83,122,1
2009,3,22,17,9,5369,60,N,28,99,152,W,45,79,70,6
2009,3,22,17,10,1595,60,N,30,23,152,W,46,43,387,4
2009,3,22,17,10,3291,60,N,30,69,152,W,45,21,289,0
2009,3,22,17,10,3629,60,N,30,12,152,W,45,84,22,4
2009,3,22,17,11,1789,60,N,29,32,152,W,45,96,0,-2
2009,3,22,17,11,4075,60,N,29,38,152,W,46,45,0,-1
2009,3,22,17,12,2416,60,N,28,79,152,W,45,74,67,3
2009,3,22,17,12,3962,60,N,29,11,152,W,46,0,101,-1
2009,3,22,17,13,1173,60,N,29,5,152,W,45,82,0,2
2009,3,22,17,13,4134,60,N,29,78,152,W,45,94,0,-5
2009,3,22,17,13,5001,60,N,28,80,152,W,45,88,157,6
2009,3,22,17,14,991,60,N,29,6,152,W,46,12,158,0
2009,3,22,17,15,606,61,N,17,86,152,W,14,4,0,6
2009,3,22,17,15,1805,60,N,29,2,152,W,46,13,79,1
2009,3,22,17,15,2642,60,N,30,17,152,W,45,87,59,4
2009,3,22,17,15,5018,60,N,29,25,152,W,46,36,0,8
2009,3,22,17,16,1481,60,N,29,38,152,W,46,13,0,0
2009,3,22,17,16,4180,60,N,29,76,152,W,45,94,4,3
2009,3,22,17,17,2029,60,N,29,85,152,W,46,52,0,-6
2009,3,22,17,17,3543,60,N,28,51,152,W,44,6,784,10
2009,3,22,17,17,5884,60,N,30,4,152,W,45,25,0,2
2009,3,22,17,19,1380,60,N,28,79,152,W,45,45,0,-8
2009,3,22,17,19,2633,60,N,28,81,152,W,45,93,69,0
2009,3,22,17,21,1599,60,N,29,12,152,W,45,73,151,3
2009,3,22,17,21,3980,60,N,29,11,152,W,45,89,36,-1
2009,3,22,17,22,3513,60,N,29,38,152,W,46,57,277,-3
2009,3,22,17,22,4348,60,N,30,43,152,W,46,8,0,1
2009,3,22,17,22,5983,60,N,29,61,152,W,44,78,0,0
2009,3,22,17,23,2159,60,N,29,70,152,W,46,42,139,-3
2009,3,22,17,23,2676,60,N,29,37,152,W,45,62,91,1
2009,3,22,17,23,4802,60,N,30,7,152,W,45,88,79,-4
2009,3,22,17,24,3543,60,N,28,87,152,W,45,62,59,1
2009,3,22,17,25,435,60,N,29,32,152,W,45,2,62,-9
2009,3,22,17,25,2960,53,N,54,93,166,W,36,95,868,8
2009,3,22,17,27,4782,60,N,30,45,152,W,46,49,0,-1
2009,3,22,17,28,1595,60,N,28,95,152,W,46,5,20,2
2009,3,22,17,30,1703,60,N,29,82,152,W,47,30,100,-1
2009,3,22,17,30,2650,60,N,29,28,152,W,45,99,0,-2
2009,3,22,17,30,3207,60,N,29,70,152,W,45,77,184,5
2009,3,22,17,30,5812,60,N,29,47,152,W,45,33,480,1
2009,3,22,17,31,248,60,N,28,73,152,W,43,79,350,13
2009,3,22,17,31,3732,60,N,28,94,152,W,45,88,51,0
2009,3,22,17,32,773,60,N,29,48,152,W,46,26,60,-3
2009,3,22,17,33,290,60,N,29,38,152,W,45,72,81,3
2009,3,22,17,33,2551,60,N,29,54,152,W,46,54,0,-6
2009,3,22,17,33,3484,60,N,29,38,152,W,45,97,67,6
2009,3,22,17,35,1495,60,N,28,78,152,W,45,86,0,3
2009,3,22,17,35,5389,60,N,29,68,152,W,45,88,103,-3
2009,3,22,17,36,1471,60,N,27,70,152,W,45,58,0,-2
2009,3,22,17,38,1029,60,N,29,18,152,W,46,30,311,0
2009,3,22,17,38,2478,60,N,29,14,152,W,45,75,106,0
2009,3,22,17,38,5199,60,N,29,79,152,W,46,58,300,1
2009,3,22,17,39,3150,60,N,30,1,152,W,45,52,265,3
2009,3,22,17,39,4148,60,N,30,25,152,W,46,20,0,-3
2009,3,22,17,39,5876,60,N,28,86,152,W,47,14,577,6
2009,3,22,17,41,755,60,N,29,54,152,W,46,92,0,-5
2009,3,22,17,41,2461,60,N,29,35,152,W,45,87,0,0
2009,3,22,17,42,5084,60,N,29,64,152,W,45,78,181,2
2009,3,22,17,43,995,60,N,29,98,152,W,46,11,101,1
2009,3,22,17,43,1864,60,N,29,89,152,W,46,52,0,5
2009,3,22,17,43,4584,60,N,28,77,152,W,45,85,164,6
2009,3,22,17,44,2451,60,N,28,83,152,W,46,22,80,-2
2009,3,22,17,44,3514,60,N,30,84,152,W,45,61,184,-2
2009,3,22,17,44,4906,60,N,29,14,152,W,46,1,5,4
2009,3,22,17,45,2234,60,N,28,57,152,W,45,99,305,3
2009,3,22,17,45,4737,60,N,28,61,152,W,45,88,113,-1
2009,3,22,17,45,5298,60,N,30,38,152,W,46,11,0,3
2009,3,22,17,46,453,60,N,29,67,152,W,45,37,0,0
2009,3,22,17,46,4652,60,N,29,50,152,W,45,81,247,7
2009,3,22,17,48,2407,60,N,28,94,152,W,45,69,104,2
2009,3,22,17,49,5650,60,N,29,51,152,W,46,64,210,5
2009,3,22,17,50,720,60,N,28,95,152,W,45,88,114,6
2009,3,22,17,51,5327,60,N,28,85,152,W,45,88,30,1
2009,3,22,17,52,643,60,N,29,46,152,W,44,99,60,0
2009,3,22,17,52,3006,60,N,28,76,152,W,45,63,194,2
2009,3,22,17,53,39,60,N,29,53,152,W,46,67,0,-3
2009,3,22,17,53,3716,60,N,28,94,152,W,45,99,15,-1
2009,3,22,17,54,2401,60,N,29,57,152,W,47,25,571,5
2009,3,22,17,54,4184,60,N,29,69,152,W,46,58,312,4
2009,3,22,17,55,296,60,N,28,98,152,W,45,89,134,3
2009,3,22,17,55,1315,60,N,29,41,152,W,46,43,0,1
2009,3,22,17,55,3773,60,N,28,55,152,W,45,94,143,0
2009,3,22,17,56,1239,60,N,29,47,152,W,46,16,268,0
2009,3,22,17,56,4242,60,N,30,10,152,W,46,4,185,5
2009,3,22,17,58,1033,60,N,29,76,152,W,45,83,152,2
2009,3,22,17,58,2503,60,N,29,82,152,W,46,85,0,-6
2009,3,22,17,58,4617,60,N,29,33,152,W,45,86,0,-4
2009,3,22,17,59,179,60,N,29,68,152,W,44,38,0,-7
2009,3,22,17,59,988,60,N,29,37,152,W,46,10,26,10
2009,3,22,18,0,2692,60,N,29,34,152,W,45,87,132,2
2009,3,22,18,1,207,60,N,28,77,152,W,45,84,92,-2
2009,3,22,18,1,2393,60,N,30,57,152,W,46,12,260,6
2009,3,22,18,2,1361,60,N,29,9,152,W,46,1,0,2
2009,3,22,18,2,5294,60,N,28,89,152,W,46,1,83,4
2009,3,22,18,3,1476,60,N,29,91,152,W,45,64,60,0
2009,3,22,18,3,4522,60,N,29,0,152,W,45,64,0,-2
2009,3,22,18,4,1117,60,N,29,42,152,W,45,66,239,-3
2009,3,22,18,4,2302,60,N,29,95,152,W,45,60,0,-4
2009,3,22,18,4,3795,60,N,29,69,152,W,46,31,507,1
2009,3,22,18,5,3967,60,N,28,94,152,W,45,74,97,2
2009,3,22,18,6,1247,60,N,29,43,152,W,45,99,103,4
2009,3,22,18,6,2203,60,N,29,75,152,W,44,95,0,1
2009,3,22,18,6,3650,60,N,29,33,152,W,46,25,33,3
2009,3,22,18,6,5975,60,N,29,2,152,W,46,1,56,9
2009,3,22,18,7,4129,60,N,29,70,152,W,46,40,94,-4
2009,3,22,18,7,5607,60,N,30,32,152,W,46,63,0,9
2009,3,22,18,7,5787,60,N,29,53,152,W,45,73,242,9
2009,3,22,18,8,2902,60,N,29,2,152,W,45,83,69,-1
2009,3,22,18,10,1363,60,N,29,23,152,W,45,89,0,-3
2009,3,22,18,10,2502,60,N,28,91,152,W,45,79,86,1
2009,3,22,18,10,4288,60,N,29,72,152,W,46,5,63,-4
2009,3,22,18,10,5466,60,N,29,38,152,W,46,13,0,3
2009,3,22,18,11,1394,60,N,30,22,152,W,45,95,62,-2
2009,3,22,18,12,1180,60,N,29,49,152,W,45,78,238,6
2009,3,22,18,12,4962,60,N,29,59,152,W,45,96,76,0
2009,3,22,18,13,3419,60,N,28,82,152,W,45,93,62,0
2009,3,22,18,13,5496,60,N,29,82,152,W,46,74,0,3
2009,3,22,18,14,3337,60,N,28,30,152,W,45,30,352,1
2009,3,22,18,14,5990,60,N,29,25,152,W,46,1,52,9
2009,3,22,18,16,4384,60,N,30,33,152,W,46,72,447,0
2009,3,22,18,16,4809,60,N,29,16,152,W,45,50,16,2
2009,3,22,18,17,4912,60,N,30,7,152,W,44,78,51,4
2009,3,22,18,18,2079,60,N,29,98,152,W,47,49,371,0
2009,3,22,18,18,4509,60,N,28,22,152,W,45,70,0,4
2009,3,22,18,19,5433,60,N,29,53,152,W,45,94,223,3
2009,3,22,18,20,2577,60,N,29,39,152,W,46,33,284,2
2009,3,22,18,20,4136,60,N,28,73,152,W,45,85,94,3
2009,3,22,18,21,501,60,N,28,94,152,W,46,11,293,1
2009,3,22,18,21,2656,60,N,29,84,152,W,45,95,273,4
2009,3,22,18,22,758,60,N,30,47,152,W,46,45,598,1
2009,3,22,18,22,997,60,N,27,87,152,W,46,50,579,9
2009,3,22,18,22,1978,60,N,29,90,152,W,44,86,2,-2
2009,3,22,18,23,758,60,N,29,37,152,W,46,26,41,4
2009,3,22,18,23,1587,60,N,29,34,152,W,45,22,408,6
2009,3,22,18,23,3371,60,N,29,82,152,W,46,58,0,-3
2009,3,22,18,24,373,60,N,29,37,152,W,45,89,466,6
2009,3,22,18,24,2553,60,N,28,90,152,W,45,73,17,0
2009,3,22,18,24,3592,60,N,29,87,152,W,46,66,41,6
2009,3,22,18,24,5297,60,N,30,2,152,W,45,87,0,1
2009,3,22,18,25,2274,60,N,29,53,152,W,47,5,0,1
2009,3,22,18,25,5437,60,N,30,62,152,W,45,64,444,3
2009,3,22,18,26,1573,60,N,28,89,152,W,45,76,98,1
2009,3,22,18,27,3302,60,N,30,35,152,W,46,23,0,2
2009,3,22,18,27,4837,60,N,27,66,152,W,45,99,0,-2
2009,3,22,18,27,5950,60,N,28,66,152,W,45,56,233,5
2009,3,22,18,28,4441,60,N,29,32,152,W,45,96,77,0
2009,3,22,18,29,293,60,N,29,91,152,W,47,12,397,1
2009,3,22,18,29,628,60,N,30,17,152,W,45,86,0,1
2009,3,22,18,29,3545,60,N,30,50,152,W,46,52,255,3
2009,3,22,18,29,4733,60,N,29,72,152,W,44,42,0,-8
2009,3,22,18,30,4078,60,N,28,8,152,W,45,99,76,0
2009,3,22,18,31,1744,60,N,30,44,152,W,45,80,68,2
2009,3,22,18,32,998,60,N,30,35,152,W,46,36,14,-3
2009,3,22,18,32,1606,60,N,30,34,152,W,45,53,263,4
2009,3,22,18,32,5751,60,N,29,54,152,W,45,99,69,1
2009,3,22,18,33,3530,60,N,29,81,152,W,46,70,102,6
2009,3,22,18,34,5378,60,N,29,15,152,W,45,63,259,3
2009,3,22,18,35,628,60,N,29,33,152,W,45,57,0,1
2009,3,22,18,35,1783,60,N,30,20,152,W,45,74,160,2
2009,3,22,18,36,4194,60,N,29,22,152,W,45,3,391,15
2009,3,22,18,38,1888,60,N,28,74,152,W,45,80,74,-2
2009,3,22,18,38,4471,60,N,29,11,152,W,45,81,217,4
2009,3,22,18,39,900,60,N,30,8,152,W,46,52,345,-1
2009,3,22,18,39,1961,60,N,30,50,152,W,44,83,713,4
2009,3,22,18,39,3070,60,N,29,0,152,W,45,78,219,1
2009,3,22,18,40,4202,60,N,28,50,152,W,46,73,269,1
2009,3,22,18,40,5535,60,N,30,14,152,W,45,98,51,-2
2009,3,22,18,41,1247,60,N,29,97,152,W,45,92,37,-3
2009,3,22,18,42,2994,60,N,29,58,152,W,46,5,0,-2
2009,3,22,18,42,3811,60,N,29,5,152,W,45,87,0,2
2009,3,22,18,43,1902,60,N,29,50,152,W,46,36,0,-5
2009,3,22,18,43,4390,60,N,29,29,152,W,46,17,0,8
2009,3,22,18,44,1785,60,N,30,17,152,W,43,82,523,4
2009,3,22,18,45,3077,60,N,29,15,152,W,45,96,90,3
2009,3,22,18,45,4252,60,N,28,95,152,W,45,79,55,-6
2009,3,22,18,45,5264,60,N,29,52,152,W,46,75,242,2
2009,3,22,18,46,1531,60,N,29,51,152,W,46,33,0,0
2009,3,22,18,46,3657,60,N,29,55,152,W,46,22,404,3
2009,3,22,18,47,2741,60,N,30,0,152,W,46,26,338,5
2009,3,22,18,47,5942,60,N,29,15,152,W,45,82,51,6
2009,3,22,18,48,3355,60,N,28,49,152,W,46,17,75,-1
2009,3,22,18,48,5296,60,N,29,33,152,W,46,49,24,1
2009,3,22,18,49,1499,60,N,30,33,152,W,45,83,157,-1
2009,3,22,18,50,4181,60,N,29,2,152,W,46,6,47,5
2009,3,22,18,51,797,60,N,29,2,152,W,45,67,451,3
2009,3,22,18,51,2265,60,N,29,20,152,W,46,5,16,2
2009,3,22,18,52,292,60,N,30,53,152,W,48,26,308,0
2009,3,22,18,52,1863,60,N,28,92,152,W,45,74,46,-2
2009,3,22,18,52,5560,60,N,29,15,152,W,46,61,64,8
2009,3,22,18,53,3238,60,N,29,43,152,W,46,0,73,-4
2009,3,22,18,55,5716,60,N,28,66,152,W,45,79,153,0
2009,3,22,18,56,575,60,N,29,5,152,W,46,8,156,-1
2009,3,22,18,56,3429,60,N,30,17,152,W,46,4,0,3
2009,3,22,18,57,844,60,N,28,77,152,W,45,87,76,4
2009,3,22,18,57,3349,60,N,29,31,152,W,45,62,572,3
2009,3,22,18,58,4197,60,N,31,37,152,W,45,82,352,4
2009,3,22,18,59,3622,60,N,29,14,152,W,46,6,4,5
2009,3,22,18,59,5929,60,N,29,49,152,W,46,54,628,6
2009,3,22,19,0,3350,60,N,29,3,152,W,46,5,0,7
2009,3,22,19,1,553,60,N,28,99,152,W,45,68,62,1
2009,3,22,19,1,3140,60,N,29,53,152,W,44,92,477,5
2009,3,22,19,1,5219,60,N,30,5,152,W,46,2,53,-3
2009,3,22,19,3,898,60,N,29,20,152,W,46,14,0,7
2009,3,22,19,3,3382,60,N,29,68,152,W,45,91,55,-3
2009,3,22,19,4,1239,60,N,28,77,152,W,45,60,225,-6
2009,3,22,19,4,1382,60,N,29,67,152,W,46,17,913,7
2009,3,22,19,4,4605,60,N,29,15,152,W,46,4,243,5
2009,3,22,19,5,2323,60,N,28,51,152,W,46,24,0,-2
2009,3,22,19,5,3458,60,N,28,70,152,W,45,75,67,1
2009,3,22,19,6,3783,60,N,29,76,152,W,46,52,0,1
2009,3,22,19,6,4204,60,N,28,67,152,W,46,2,213,16
2009,3,22,19,9,1928,60,N,29,0,152,W,45,73,263,8
2009,3,22,19,9,3599,60,N,29,82,152,W,41,53,817,3
2009,3,22,19,11,546,60,N,29,82,152,W,46,17,0,-1
2009,3,22,19,11,2234,60,N,29,3,152,W,45,71,53,0
2009,3,22,19,11,4337,60,N,29,80,152,W,46,34,320,1
2009,3,22,19,14,3946,60,N,29,15,152,W,45,85,162,1
2009,3,22,19,14,5028,60,N,30,76,152,W,43,88,418,3
2009,3,22,19,15,378,60,N,29,42,152,W,46,28,0,4
2009,3,22,19,16,1053,60,N,29,51,152,W,45,83,271,8
2009,3,22,19,16,2541,60,N,28,66,152,W,46,1,213,2
2009,3,22,19,17,2766,60,N,28,88,152,W,45,85,30,-2
2009,3,22,19,17,3197,60,N,29,88,152,W,46,30,0,8
2009,3,22,19,18,5958,60,N,29,38,152,W,46,53,223,3
2009,3,22,19,19,936,60,N,30,26,152,W,47,6,0,3
2009,3,22,19,19,3222,60,N,28,96,152,W,45,77,156,3
2009,3,22,19,21,2779,60,N,28,23,152,W,46,15,48,-6
2009,3,22,19,21,3039,60,N,29,22,152,W,45,98,63,0
2009,3,22,19,22,1599,60,N,29,47,152,W,46,11,321,2
2009,3,22,19,22,3121,60,N,29,26,152,W,45,72,263,4
2009,3,22,19,22,5414,60,N,29,84,152,W,45,53,420,-1
2009,3,22,19,23,885,60,N,30,4,152,W,45,60,542,6
2009,3,22,19,23,5030,60,N,28,97,152,W,45,50,329,5
2009,3,22,19,24,3344,60,N,29,43,152,W,46,26,0,1
2009,3,22,19,24,4338,60,N,30,43,152,W,45,39,43,11
2009,3,22,19,25,856,60,N,29,7,152,W,42,92,0,-1
2009,3,22,19,26,3061,60,N,29,13,152,W,46,54,70,2
2009,3,22,19,27,2533,60,N,28,73,152,W,45,71,149,2
2009,3,22,19,27,4862,60,N,29,40,152,W,46,27,0,-3
2009,3,22,19,27,5870,60,N,30,30,152,W,45,30,326,4
2009,3,22,19,28,4652,60,N,30,14,152,W,45,88,28,-1
2009,3,22,19,29,1244,60,N,28,61,152,W,46,13,218,0
2009,3,22,19,29,2325,60,N,29,17,152,W,45,72,29,-2
2009,3,22,19,30,3017,60,N,29,43,152,W,46,9,39,7
2009,3,22,19,31,180,60,N,29,48,152,W,46,23,0,2
2009,3,22,19,32,4419,60,N,29,0,152,W,45,87,16,4
2009,3,22,19,33,5842,60,N,29,81,152,W,47,33,65,0
2009,3,22,19,34,1142,60,N,28,94,152,W,45,81,84,2
2009,3,22,19,35,5835,60,N,29,52,152,W,44,87,253,4
2009,3,22,19,36,3172,60,N,28,35,152,W,45,4,0,-1
2009,3,22,19,37,2400,60,N,28,40,152,W,45,85,77,-4
2009,3,22,19,37,3403,60,N,29,98,152,W,45,64,440,2
2009,3,22,19,39,1200,60,N,29,96,152,W,46,29,516,5
2009,3,22,19,39,3126,60,N,28,70,152,W,45,81,90,5
2009,3,22,19,40,689,60,N,29,64,152,W,46,72,0,6
2009,3,22,19,41,1453,60,N,29,97,152,W,46,3,9,2
2009,3,22,19,41,3223,60,N,30,42,152,W,46,18,60,-4
2009,3,22,19,41,3925,60,N,29,60,152,W,46,24,0,8
2009,3,22,19,43,3690,60,N,29,20,152,W,46,15,0,3
2009,3,22,19,43,5869,60,N,29,6,152,W,46,74,230,2
2009,3,22,19,44,1589,60,N,30,19,152,W,47,43,0,-2
2009,3,22,19,44,2305,60,N,30,48,152,W,47,1,403,6
2009,3,22,19,44,5565,60,N,30,8,152,W,46,46,375,-1
2009,3,22,19,46,1963,60,N,29,24,152,W,46,12,0,-1
2009,3,22,19,46,4225,60,N,29,58,152,W,45,90,412,3
2009,3,22,19,48,2806,60,N,29,87,152,W,46,10,339,3
2009,3,22,19,48,3890,60,N,30,0,152,W,43,51,0,-2
2009,3,22,19,48,5923,60,N,30,12,152,W,45,89,25,-1
2009,3,22,19,50,5915,60,N,28,76,152,W,45,94,132,-3
2009,3,22,19,51,1218,60,N,29,18,152,W,46,49,582,7
2009,3,22,19,51,2005,60,N,29,88,152,W,44,12,521,5
2009,3,22,19,51,4014,60,N,28,95,152,W,46,28,664,10
2009,3,22,19,52,72,60,N,29,43,152,W,45,74,256,2
2009,3,22,19,52,838,60,N,30,37,152,W,44,35,0,-5
2009,3,22,19,53,4454,60,N,28,93,152,W,45,96,263,-4
2009,3,22,19,54,163,60,N,28,39,152,W,45,59,206,0
2009,3,22,19,55,149,60,N,29,45,152,W,45,82,226,4
2009,3,22,19,55,4581,60,N,29,87,152,W,45,96,244,2
2009,3,22,19,55,5309,60,N,30,12,152,W,43,79,0,-6
2009,3,22,19,56,2595,60,N,29,74,152,W,44,89,0,-4
2009,3,22,19,57,669,60,N,29,32,152,W,46,2,46,14
2009,3,22,19,58,2982,60,N,29,49,152,W,45,92,231,6
2009,3,22,19,58,4956,60,N,28,72,152,W,45,87,60,-4
2009,3,22,19,58,5971,60,N,28,20,152,W,45,62,568,4
2009,3,22,19,59,2620,60,N,28,87,152,W,45,72,33,-6
2009,3,22,20,1,1873,60,N,29,25,152,W,46,29,0,-4
2009,3,22,20,1,2876,60,N,29,40,152,W,45,85,54,0
2009,3,22,20,5,2138,60,N,28,91,152,W,46,8,430,5
2009,3,22,20,5,4094,60,N,29,13,152,W,45,87,45,0
2009,3,22,20,6,3976,60,N,29,86,152,W,47,39,0,-3
2009,3,22,20,6,5813,60,N,29,64,152,W,45,43,346,0
2009,3,22,20,7,1354,60,N,28,22,152,W,45,93,8,-3
2009,3,22,20,7,5167,60,N,30,21,152,W,46,23,284,-3
2009,3,22,20,7,5654,60,N,29,45,152,W,46,6,0,0
2009,3,22,20,8,2313,60,N,29,98,152,W,45,87,73,-5
2009,3,22,20,8,3343,60,N,29,42,152,W,46,18,67,-2
2009,3,22,20,9,900,60,N,29,75,152,W,46,16,342,3
2009,3,22,20,12,3558,60,N,29,29,152,W,46,34,63,-2
2009,3,22,20,12,4894,60,N,29,2,152,W,45,83,37,4
2009,3,22,20,13,2030,60,N,30,47,152,W,47,90,278,0
2009,3,22,20,13,5963,60,N,29,16,152,W,46,56,94,0
2009,3,22,20,14,1768,60,N,29,45,152,W,46,26,92,3
2009,3,22,20,14,3757,60,N,28,29,152,W,45,91,35,-1
2009,3,22,20,15,1575,60,N,29,14,152,W,45,92,68,-5
2009,3,22,20,15,2472,60,N,29,58,152,W,45,75,0,-6
2009,3,22,20,16,4000,60,N,29,97,152,W,46,15,573,4
2009,3,22,20,16,4424,60,N,29,62,152,W,46,1,54,-3
2009,3,22,20,16,5125,60,N,30,35,152,W,46,58,454,3
2009,3,22,20,17,1454,60,N,29,33,152,W,46,38,302,2
2009,3,22,20,19,2690,60,N,29,65,152,W,45,89,235,1
2009,3,22,20,19,3561,60,N,29,91,152,W,44,35,586,2
2009,3,22,20,19,4366,60,N,30,16,152,W,46,57,35,5
2009,3,22,20,21,2062,60,N,29,57,152,W,46,34,0,20
2009,3,22,20,21,4301,60,N,29,77,152,W,45,97,265,5
2009,3,22,20,24,725,60,N,30,34,152,W,46,45,0,-1
2009,3,22,20,24,3250,60,N,29,3,152,W,45,82,273,5
2009,3,22,20,25,5835,60,N,29,27,152,W,46,8,220,1
2009,3,22,20,26,1033,60,N,28,67,152,W,45,63,43,-3
2009,3,22,20,26,5008,60,N,29,2,152,W,45,21,269,2
2009,3,22,20,27,1064,60,N,29,72,152,W,46,78,0,2
2009,3,22,20,27,3224,60,N,29,15,152,W,45,68,320,2
2009,3,22,20,28,3286,60,N,29,41,152,W,45,58,195,-6
2009,3,22,20,28,5039,60,N,29,51,152,W,43,14,0,-7
2009,3,22,20,28,5600,60,N,29,0,152,W,46,58,110,1
2009,3,22,20,30,145,60,N,30,33,152,W,45,69,228,2
2009,3,22,20,31,502,60,N,29,62,152,W,46,38,379,3
2009,3,22,20,31,1387,60,N,29,50,152,W,45,70,0,-6
2009,3,22,20,31,3055,60,N,27,29,152,W,45,87,290,2
2009,3,22,20,33,992,60,N,29,2,152,W,45,72,57,4
2009,3,22,20,35,1591,60,N,29,34,152,W,46,57,107,2
2009,3,22,20,35,2953,60,N,30,11,152,W,44,7,490,3
2009,3,22,20,36,868,60,N,29,27,152,W,45,99,18,10
2009,3,22,20,39,4437,58,N,10,97,155,W,22,52,193,6
2009,3,22,20,40,3585,60,N,29,0,152,W,45,81,72,3
2009,3,22,20,40,4808,60,N,29,58,152,W,44,37,541,3
2009,3,22,20,41,4651,58,N,9,80,155,W,22,36,0,2
2009,3,22,20,45,727,60,N,29,20,152,W,46,16,349,2
2009,3,22,20,45,1900,60,N,29,94,152,W,45,29,153,3
2009,3,22,20,46,3882,60,N,29,85,152,W,46,7,218,-1
2009,3,22,20,46,4524,60,N,29,31,152,W,43,18,0,2
2009,3,22,20,47,560,60,N,29,63,152,W,46,21,317,4
2009,3,22,20,49,3600,60,N,29,56,152,W,46,6,125,0
2009,3,22,20,49,5911,60,N,29,99,152,W,46,72,0,6
2009,3,22,20,50,511,60,N,29,63,152,W,45,95,65,1
2009,3,22,20,53,322,60,N,29,65,152,W,45,84,30,-4
2009,3,22,20,53,2188,60,N,29,39,152,W,46,10,341,2
2009,3,22,20,53,4710,60,N,31,22,152,W,45,96,469,3
2009,3,22,20,54,5412,60,N,29,78,152,W,45,60,493,3
2009,3,22,20,55,1218,60,N,29,44,152,W,46,1,31,9
2009,3,22,20,55,2874,60,N,28,61,152,W,45,80,161,5
2009,3,22,20,58,542,60,N,30,21,152,W,45,23,432,2
2009,3,22,20,58,3153,60,N,29,22,152,W,46,51,0,-6
2009,3,22,20,59,5181,60,N,28,81,152,W,46,8,140,0
2009,3,22,21,0,2498,60,N,30,18,152,W,46,24,0,-4
2009,3,22,21,0,4851,60,N,28,93,152,W,46,4,18,2
2009,3,22,21,2,3645,60,N,28,74,152,W,45,74,301,2
2009,3,22,21,2,5972,60,N,29,17,152,W,46,17,165,3
2009,3,22,21,3,3631,60,N,28,12,152,W,46,63,655,5
2009,3,22,21,5,1885,60,N,29,18,152,W,45,92,0,-1
2009,3,22,21,5,3018,60,N,29,23,152,W,46,23,0,3
2009,3,22,21,5,4995,60,N,29,52,152,W,46,67,0,7
2009,3,22,21,7,2316,60,N,30,34,152,W,46,17,0,-2
